asset_code,name,nickname,department_id,status,description,asset_type_id,price,buy_date,brand,model,type,cpu_type,cpu_name,ram,ram_memory,mainboard_name,mainboard_model,ssd,ssd_model,hdd,hdd_model,gpu,powersupply,os,check_date,create_account
PT-002,,,12,ปกติ,,9,,,,,,,,,,,,,,,,,,,,
PT-004,,,11,ปกติ,,9,,,,,,,,,,,,,,,,,,,,
PT-006,,,10,ปกติ,,9,,,RICOH,,,,,,,,,,,,,,,,,
